#T/Gev	k/T	\Gamma/T
13	2.	1.5778657e-3
13	2.1	1.7415443e-3
13	2.2	1.8978424e-3
13	2.3	2.0456052e-3
13	2.4	2.1840654e-3
13	2.5	2.312775e-3
13	2.6	2.4315422e-3
13	2.7	2.540377e-3
13	2.8	2.6394434e-3
13	2.9	2.7290211e-3
13	3.	2.8094729e-3
13	3.1	2.8812189e-3
13	3.2	2.9447158e-3
13	3.3	3.0004407e-3
13	3.4	3.0488789e-3
13	3.5	3.0905139e-3
13	3.6	3.1258204e-3
13	3.7	3.1552595e-3
13	3.8	3.1792744e-3
13	3.9	3.1982886e-3
13	4.	3.2127039e-3
13	4.1	3.2228999e-3
13	4.2	3.2292336e-3
13	4.3	3.2320396e-3
13	4.4	3.2316306e-3
13	4.5	3.2282981e-3
13	4.6	3.2223133e-3
13	4.7	3.2139277e-3
13	4.8	3.2033746e-3
13	4.9	3.1908698e-3
13	5.	3.1766128e-3
13	5.1	3.1607876e-3
13	5.2	3.1435623e-3
13	5.3	3.1250964e-3
13	5.4	3.1055319e-3
13	5.5	3.0850011e-3
13	5.6	3.0636253e-3
13	5.7	3.0415174e-3
13	5.8	3.0187764e-3
13	5.9	2.9954973e-3
13	6.	2.9717657e-3
13	6.1	2.9476598e-3
13	6.2	2.9232511e-3
13	6.3	2.8986047e-3
13	6.4	2.8737801e-3
13	6.5	2.8488314e-3
13	6.6	2.8238078e-3
13	6.7	2.798754e-3
13	6.8	2.7737105e-3
13	6.9	2.7487142e-3
13	7.	2.7237981e-3
13	7.1	2.6989923e-3
13	7.2	2.6743238e-3
13	7.3	2.6498166e-3
13	7.4	2.6254926e-3
13	7.5	2.6013713e-3
13	7.6	2.57747e-3
13	7.7	2.553804e-3
13	7.8	2.5303869e-3
13	7.9	2.5072306e-3
13	8.	2.4843457e-3
13	8.1	2.4617411e-3
13	8.2	2.4394247e-3
13	8.3	2.4174031e-3
13	8.4	2.3956821e-3
13	8.5	2.3742662e-3
13	8.6	2.3531592e-3
13	8.7	2.3323642e-3
13	8.8	2.3118833e-3
13	8.9	2.2917182e-3
13	9.	2.2718699e-3
13	9.1	2.2523389e-3
13	9.2	2.233125e-3
13	9.3	2.2142278e-3
13	9.4	2.1956464e-3
13	9.5	2.1773795e-3
13	9.6	2.1594255e-3
13	9.7	2.1417826e-3
13	9.8	2.1244485e-3
13	9.9	2.1074201e-3
13	10.	2.0906964e-3
13	10.1	2.0742737e-3
13	10.2	2.0581492e-3
13	10.3	2.04232e-3
13	10.4	2.026782e-3
13	10.5	2.0115327e-3
13	10.6	1.9965684e-3
13	10.7	1.9818856e-3
13	10.8	1.9674807e-3
13	10.9	1.95335e-3
13	11.	1.93949e-3
13	11.1	1.9258967e-3
13	11.2	1.9125666e-3
13	11.3	1.8994958e-3
13	11.4	1.8866806e-3
13	11.5	1.874118e-3
13	11.6	1.8618025e-3
13	11.7	1.8497313e-3
13	11.8	1.8379005e-3
13	11.9	1.8263065e-3
13	12.	1.8149455e-3
12	0.1	3.5706799e-6
12	0.2	6.954744e-6
12	0.3	1.0175777e-5
12	0.4	1.3255404e-5
12	0.5	1.6218831e-5
12	0.6	1.9170961e-5
12	0.7	2.2613351e-5
12	0.8	2.7928597e-5
12	0.9	3.7549102e-5
12	1.	5.4554675e-5
12	1.1	8.195697e-5
12	1.2	1.2206435e-4
12	1.3	1.7613744e-4
12	1.4	2.4434067e-4
12	1.5	3.2589463e-4
12	1.6	4.1932201e-4
12	1.7	5.2270744e-4
12	1.8	6.3392599e-4
12	1.9	7.5082163e-4
12	2.	8.7133353e-4
12	2.1	9.9357667e-4
12	2.2	1.1158862e-3
12	2.3	1.2368348e-3
12	2.4	1.3552324e-3
12	2.5	1.470113e-3
12	2.6	1.5807157e-3
12	2.7	1.6864617e-3
12	2.8	1.7869313e-3
12	2.9	1.8818402e-3
12	3.	1.9710185e-3
12	3.1	2.0543909e-3
12	3.2	2.1319599e-3
12	3.3	2.2037902e-3
12	3.4	2.2699959e-3
12	3.5	2.3307297e-3
12	3.6	2.386173e-3
12	3.7	2.4365286e-3
12	3.8	2.4820141e-3
12	3.9	2.5228564e-3
12	4.	2.5592878e-3
12	4.1	2.5915419e-3
12	4.2	2.6198513e-3
12	4.3	2.6444452e-3
12	4.4	2.6655478e-3
12	4.5	2.6833767e-3
12	4.6	2.6981425e-3
12	4.7	2.7100474e-3
12	4.8	2.7192854e-3
12	4.9	2.7260417e-3
12	5.	2.7304923e-3
12	5.1	2.7328048e-3
12	5.2	2.7331365e-3
12	5.3	2.7316396e-3
12	5.4	2.7284543e-3
12	5.5	2.723714e-3
12	5.6	2.717544e-3
12	5.7	2.7100631e-3
12	5.8	2.7013798e-3
12	5.9	2.6915987e-3
12	6.	2.6808167e-3
12	6.1	2.6691246e-3
12	6.2	2.6566073e-3
12	6.3	2.6433437e-3
12	6.4	2.6294078e-3
12	6.5	2.6148685e-3
12	6.6	2.5997898e-3
12	6.7	2.5842313e-3
12	6.8	2.5682487e-3
12	6.9	2.5518934e-3
12	7.	2.5352134e-3
12	7.1	2.5182531e-3
12	7.2	2.5010538e-3
12	7.3	2.4836536e-3
12	7.4	2.4660877e-3
12	7.5	2.4483891e-3
12	7.6	2.4305878e-3
12	7.7	2.4127119e-3
12	7.8	2.3947871e-3
12	7.9	2.376837e-3
12	8.	2.3588836e-3
12	8.1	2.3409469e-3
12	8.2	2.3230455e-3
12	8.3	2.3051962e-3
12	8.4	2.2874145e-3
12	8.5	2.2697147e-3
12	8.6	2.2521097e-3
12	8.7	2.2346113e-3
12	8.8	2.2172303e-3
12	8.9	2.1999763e-3
12	9.	2.1828583e-3
12	9.1	2.1658842e-3
12	9.2	2.1490611e-3
12	9.3	2.1323956e-3
12	9.4	2.1158932e-3
12	9.5	2.0995592e-3
12	9.6	2.0833981e-3
12	9.7	2.0674138e-3
12	9.8	2.0516097e-3
12	9.9	2.0359884e-3
12	10.	2.0205534e-3
12	10.1	2.0053064e-3
12	10.2	1.9902492e-3
12	10.3	1.9753834e-3
12	10.4	1.9607094e-3
12	10.5	1.9462288e-3
12	10.6	1.9319418e-3
12	10.7	1.9178489e-3
12	10.8	1.90395e-3
12	10.9	1.890245e-3
12	11.	1.8767336e-3
12	11.1	1.8634152e-3
12	11.2	1.8502894e-3
12	11.3	1.8373551e-3
12	11.4	1.8246115e-3
12	11.5	1.812058e-3
12	11.6	1.7996924e-3
12	11.7	1.7875139e-3
12	11.8	1.7755212e-3
12	11.9	1.7637127e-3
12	12.	1.7520871e-3
11	0.1	2.5211383e-6
11	0.2	4.9105134e-6
11	0.3	7.1847776e-6
11	0.4	9.3591529e-6
11	0.5	1.1447653e-5
11	0.6	1.346768e-5
11	0.7	1.5477228e-5
11	0.8	1.769376e-5
11	0.9	2.0667506e-5
11	1.	2.5379208e-5
11	1.1	3.3169938e-5
11	1.2	4.553366e-5
11	1.3	6.3871499e-5
11	1.4	8.9293144e-5
11	1.5	1.2250376e-4
11	1.6	1.6377479e-4
11	1.7	2.1297696e-4
11	1.8	2.6964923e-4
11	1.9	3.3308219e-4
11	2.	4.0240053e-4
11	2.1	4.7663622e-4
11	2.2	5.5478835e-4
11	2.3	6.3586915e-4
11	2.4	7.18937e-4
11	2.5	8.0311854e-4
11	2.6	8.8762194e-4
11	2.7	9.7174337e-4
11	2.8	1.0548684e-3
11	2.9	1.13647e-3
11	3.	1.2161038e-3
11	3.1	1.2934028e-3
11	3.2	1.36807e-3
11	3.3	1.4398716e-3
11	3.4	1.5086301e-3
11	3.5	1.5742175e-3
11	3.6	1.6365488e-3
11	3.7	1.6955762e-3
11	3.8	1.7512837e-3
11	3.9	1.8036824e-3
11	4.	1.8528057e-3
11	4.1	1.8987059e-3
11	4.2	1.9414507e-3
11	4.3	1.9811199e-3
11	4.4	2.0178034e-3
11	4.5	2.0515982e-3
11	4.6	2.0826071e-3
11	4.7	2.1109368e-3
11	4.8	2.1366965e-3
11	4.9	2.1599964e-3
11	5.	2.1809475e-3
11	5.1	2.1996597e-3
11	5.2	2.2162411e-3
11	5.3	2.2308006e-3
11	5.4	2.243442e-3
11	5.5	2.2542673e-3
11	5.6	2.263376e-3
11	5.7	2.2708646e-3
11	5.8	2.2768244e-3
11	5.9	2.2813454e-3
11	6.	2.2845135e-3
11	6.1	2.2864111e-3
11	6.2	2.2871168e-3
11	6.3	2.286706e-3
11	6.4	2.2852506e-3
11	6.5	2.2828191e-3
11	6.6	2.2794768e-3
11	6.7	2.2752856e-3
11	6.8	2.2703045e-3
11	6.9	2.2645893e-3
11	7.	2.2581931e-3
11	7.1	2.2511659e-3
11	7.2	2.2435555e-3
11	7.3	2.2354065e-3
11	7.4	2.2267614e-3
11	7.5	2.2176605e-3
11	7.6	2.2081414e-3
11	7.7	2.1982399e-3
11	7.8	2.1879896e-3
11	7.9	2.1774221e-3
11	8.	2.1665673e-3
11	8.1	2.1554533e-3
11	8.2	2.1441063e-3
11	8.3	2.1325512e-3
11	8.4	2.1208113e-3
11	8.5	2.1089084e-3
11	8.6	2.0968631e-3
11	8.7	2.0846945e-3
11	8.8	2.0724207e-3
11	8.9	2.0600587e-3
11	9.	2.0476241e-3
11	9.1	2.0351318e-3
11	9.2	2.0225955e-3
11	9.3	2.0100282e-3
11	9.4	1.997442e-3
11	9.5	1.984848e-3
11	9.6	1.9722568e-3
11	9.7	1.959678e-3
11	9.8	1.9471209e-3
11	9.9	1.9345933e-3
11	10.	1.922104e-3
11	10.1	1.9096599e-3
11	10.2	1.8972675e-3
11	10.3	1.8849334e-3
11	10.4	1.8726629e-3
11	10.5	1.8604617e-3
11	10.6	1.8483345e-3
11	10.7	1.8362859e-3
11	10.8	1.82432e-3
11	10.9	1.8124405e-3
11	11.	1.800651e-3
11	11.1	1.7889546e-3
11	11.2	1.7773542e-3
11	11.3	1.7658523e-3
11	11.4	1.7544514e-3
11	11.5	1.7431539e-3
11	11.6	1.7319608e-3
11	11.7	1.7208743e-3
11	11.8	1.7098959e-3
11	11.9	1.6990268e-3
11	12.	1.6882682e-3
10	0.1	1.7219714e-6
10	0.2	3.3539467e-6
10	0.3	4.9072998e-6
10	0.4	6.3924269e-6
10	0.5	7.8187955e-6
10	0.6	9.1950873e-6
10	0.7	1.0530904e-5
10	0.8	1.1847412e-5
10	0.9	1.3209383e-5
10	1.	1.4777838e-5
10	1.1	1.6858429e-5
10	1.2	1.9915874e-5
10	1.3	2.4543951e-5
10	1.4	3.1402655e-5
10	1.5	4.114401e-5
10	1.6	5.4345555e-5
10	1.7	7.1462477e-5
10	1.8	9.2801445e-5
10	1.9	1.1851392e-4
10	2.	1.486042e-4
10	2.1	1.8294701e-4
10	2.2	2.2131009e-4
10	2.3	2.6337834e-4
10	2.4	3.0877714e-4
10	2.5	3.5709335e-4
10	2.6	4.078935e-4
10	2.7	4.6073862e-4
10	2.8	5.1519615e-4
10	2.9	5.7084895e-4
10	3.	6.2730191e-4
10	3.1	6.8418642e-4
10	3.2	7.4116329e-4
10	3.3	7.9792417e-4
10	3.4	8.5419202e-4
10	3.5	9.0972074e-4
10	3.6	9.6429419e-4
10	3.7	1.0177248e-3
10	3.8	1.0698521e-3
10	3.9	1.1205405e-3
10	4.	1.1696777e-3
10	4.1	1.2171725e-3
10	4.2	1.2629533e-3
10	4.3	1.3069656e-3
10	4.4	1.3491706e-3
10	4.5	1.3895434e-3
10	4.6	1.4280716e-3
10	4.7	1.4647533e-3
10	4.8	1.4995964e-3
10	4.9	1.5326169e-3
10	5.	1.5638378e-3
10	5.1	1.5932882e-3
10	5.2	1.6210017e-3
10	5.3	1.6470178e-3
10	5.4	1.6713779e-3
10	5.5	1.6941267e-3
10	5.6	1.7153112e-3
10	5.7	1.7349803e-3
10	5.8	1.753183e-3
10	5.9	1.7699702e-3
10	6.	1.785393e-3
10	6.1	1.7995026e-3
10	6.2	1.8123499e-3
10	6.3	1.8239854e-3
10	6.4	1.8344593e-3
10	6.5	1.8438207e-3
10	6.6	1.852118e-3
10	6.7	1.8593985e-3
10	6.8	1.8657085e-3
10	6.9	1.8710931e-3
10	7.	1.8755959e-3
10	7.1	1.8792597e-3
10	7.2	1.8821255e-3
10	7.3	1.8842333e-3
10	7.4	1.8856214e-3
10	7.5	1.8863272e-3
10	7.6	1.8863864e-3
10	7.7	1.8858336e-3
10	7.8	1.8847017e-3
10	7.9	1.8830228e-3
10	8.	1.8808274e-3
10	8.1	1.8781448e-3
10	8.2	1.875003e-3
10	8.3	1.8714291e-3
10	8.4	1.8674488e-3
10	8.5	1.8630867e-3
10	8.6	1.8583663e-3
10	8.7	1.8533101e-3
10	8.8	1.8479397e-3
10	8.9	1.8422754e-3
10	9.	1.8363368e-3
10	9.1	1.8301426e-3
10	9.2	1.8237105e-3
10	9.3	1.8170574e-3
10	9.4	1.8101994e-3
10	9.5	1.8031518e-3
10	9.6	1.7959292e-3
10	9.7	1.7885453e-3
10	9.8	1.7810135e-3
10	9.9	1.7733458e-3
10	10.	1.7655548e-3
10	10.1	1.7576515e-3
10	10.2	1.7496465e-3
10	10.3	1.7415501e-3
10	10.4	1.7333716e-3
10	10.5	1.7251204e-3
10	10.6	1.7168052e-3
10	10.7	1.708434e-3
10	10.8	1.7000146e-3
10	10.9	1.6915545e-3
10	11.	1.6830604e-3
10	11.1	1.674539e-3
10	11.2	1.6659965e-3
10	11.3	1.6574387e-3
10	11.4	1.6488712e-3
10	11.5	1.6402995e-3
10	11.6	1.6317279e-3
10	11.7	1.6231614e-3
10	11.8	1.6146043e-3
10	11.9	1.6060607e-3
10	12.	1.5975346e-3
9	0.1	1.1297854e-6
9	0.2	2.2005245e-6
9	0.3	3.2196794e-6
9	0.4	4.1940713e-6
9	0.5	5.1299108e-6
9	0.6	6.0328304e-6
9	0.7	6.9079356e-6
9	0.8	7.7601102e-6
9	0.9	8.5957134e-6
9	1.	9.4280978e-6
9	1.1	1.0288737e-5
9	1.2	1.1242182e-5
9	1.3	1.2399562e-5
9	1.4	1.3925079e-5
9	1.5	1.6032804e-5
9	1.6	1.8974628e-5
9	1.7	2.3022542e-5
9	1.8	2.8449089e-5
9	1.9	3.55092e-5
9	2.	4.4425502e-5
9	2.1	5.5377998e-5
9	2.2	6.8498206e-5
9	2.3	8.3867193e-5
9	2.4	1.0151675e-4
9	2.5	1.2143287e-4
9	2.6	1.4356066e-4
9	2.7	1.6781016e-4
9	2.8	1.9406245e-4
9	2.9	2.2217565e-4
9	3.	2.5199065e-4
9	3.1	2.8333627e-4
9	3.2	3.1603393e-4
9	3.3	3.4990162e-4
9	3.4	3.8475731e-4
9	3.5	4.2042172e-4
9	3.6	4.5672063e-4
9	3.7	4.9348661e-4
9	3.8	5.3056044e-4
9	3.9	5.6779204e-4
9	4.	6.0504115e-4
9	4.1	6.4217776e-4
9	4.2	6.7908224e-4
9	4.3	7.1564537e-4
9	4.4	7.517682e-4
9	4.5	7.8736175e-4
9	4.6	8.2234668e-4
9	4.7	8.5665287e-4
9	4.8	8.9021897e-4
9	4.9	9.2299187e-4
9	5.	9.549262e-4
9	5.1	9.8598382e-4
9	5.2	1.0161329e-3
9	5.3	1.0453489e-3
9	5.4	1.073612e-3
9	5.5	1.1009076e-3
9	5.6	1.1272261e-3
9	5.7	1.1525626e-3
9	5.8	1.1769148e-3
9	5.9	1.2002851e-3
9	6.	1.2226786e-3
9	6.1	1.244103e-3
9	6.2	1.2645688e-3
9	6.3	1.2840884e-3
9	6.4	1.302676e-3
9	6.5	1.3203476e-3
9	6.6	1.3371206e-3
9	6.7	1.3530134e-3
9	6.8	1.3680455e-3
9	6.9	1.3822372e-3
9	7.	1.3956094e-3
9	7.1	1.4081836e-3
9	7.2	1.4199816e-3
9	7.3	1.4310254e-3
9	7.4	1.4413372e-3
9	7.5	1.4509394e-3
9	7.6	1.4598541e-3
9	7.7	1.4681036e-3
9	7.8	1.4757098e-3
9	7.9	1.4826946e-3
9	8.	1.4890793e-3
9	8.1	1.4948853e-3
9	8.2	1.5001334e-3
9	8.3	1.504844e-3
9	8.4	1.5090373e-3
9	8.5	1.5127329e-3
9	8.6	1.51595e-3
9	8.7	1.5187074e-3
9	8.8	1.5210234e-3
9	8.9	1.5229158e-3
9	9.	1.5244019e-3
9	9.1	1.5254986e-3
9	9.2	1.5262223e-3
9	9.3	1.5265889e-3
9	9.4	1.5266137e-3
9	9.5	1.5263118e-3
9	9.6	1.5256975e-3
9	9.7	1.524785e-3
9	9.8	1.5235876e-3
9	9.9	1.5221184e-3
9	10.	1.5203904e-3
9	10.1	1.5184155e-3
9	10.2	1.5162056e-3
9	10.3	1.5137722e-3
9	10.4	1.5111259e-3
9	10.5	1.5082776e-3
9	10.6	1.5052374e-3
9	10.7	1.5020151e-3
9	10.8	1.4986202e-3
9	10.9	1.4950618e-3
9	11.	1.4913486e-3
9	11.1	1.487489e-3
9	11.2	1.4834912e-3
9	11.3	1.4793629e-3
9	11.4	1.4751117e-3
9	11.5	1.4707449e-3
9	11.6	1.466269e-3
9	11.7	1.461691e-3
9	11.8	1.457017e-3
9	11.9	1.4522533e-3
9	12.	1.4474058e-3
8	0.1	7.0531949e-7
8	0.2	1.3737766e-6
8	0.3	2.01003e-6
8	0.4	2.6183381e-6
8	0.5	3.2025781e-6
8	0.6	3.766266e-6
8	0.7	4.3125766e-6
8	0.8	4.8443647e-6
8	0.9	5.3642025e-6
8	1.	5.874513e-6
8	1.1	6.3780462e-6
8	1.2	6.879098e-6
8	1.3	7.3857867e-6
8	1.4	7.9132848e-6
8	1.5	8.4874024e-6
8	1.6	9.147653e-6
8	1.7	9.9490204e-6
8	1.8	1.0961999e-5
8	1.9	1.2270898e-5
8	2.	1.3970729e-5
8	2.1	1.616316e-5
8	2.2	1.8952105e-5
8	2.3	2.243937e-5
8	2.4	2.6720745e-5
8	2.5	3.1882739e-5
8	2.6	3.8000083e-5
8	2.7	4.5134009e-5
8	2.8	5.3331256e-5
8	2.9	6.2623726e-5
8	3.	7.3028674e-5
8	3.1	8.4549327e-5
8	3.2	9.7175824e-5
8	3.3	1.1088638e-4
8	3.4	1.2564858e-4
8	3.5	1.4142076e-4
8	3.6	1.5815342e-4
8	3.7	1.7579055e-4
8	3.8	1.9427095e-4
8	3.9	2.1352947e-4
8	4.	2.3349812e-4
8	4.1	2.5410707e-4
8	4.2	2.7528563e-4
8	4.3	2.9696299e-4
8	4.4	3.1906895e-4
8	4.5	3.415345e-4
8	4.6	3.6429235e-4
8	4.7	3.8727735e-4
8	4.8	4.1042678e-4
8	4.9	4.3368068e-4
8	5.	4.56982e-4
8	5.1	4.8027678e-4
8	5.2	5.0351399e-4
8	5.3	5.2664653e-4
8	5.4	5.4962982e-4
8	5.5	5.7242276e-4
8	5.6	5.9498741e-4
8	5.7	6.1728916e-4
8	5.8	6.3929578e-4
8	5.9	6.6097862e-4
8	6.	6.8231162e-4
8	6.1	7.0327144e-4
8	6.2	7.238373e-4
8	6.3	7.4399088e-4
8	6.4	7.6371617e-4
8	6.5	7.8299936e-4
8	6.6	8.0182868e-4
8	6.7	8.2019431e-4
8	6.8	8.380882e-4
8	6.9	8.5550403e-4
8	7.	8.7243698e-4
8	7.1	8.8888373e-4
8	7.2	9.0484228e-4
8	7.3	9.2031182e-4
8	7.4	9.352927e-4
8	7.5	9.4978632e-4
8	7.6	9.6379501e-4
8	7.7	9.7732194e-4
8	7.8	9.9037107e-4
8	7.9	1.002947e-3
8	8.	1.0150552e-3
8	8.1	1.0267012e-3
8	8.2	1.0378916e-3
8	8.3	1.0486331e-3
8	8.4	1.0589329e-3
8	8.5	1.0687984e-3
8	8.6	1.0782375e-3
8	8.7	1.0872581e-3
8	8.8	1.0958686e-3
8	8.9	1.1040773e-3
8	9.	1.1118927e-3
8	9.1	1.1193236e-3
8	9.2	1.1263786e-3
8	9.3	1.1330665e-3
8	9.4	1.1393961e-3
8	9.5	1.1453762e-3
8	9.6	1.1510156e-3
8	9.7	1.1563229e-3
8	9.8	1.161307e-3
8	9.9	1.1659763e-3
8	10.	1.1703396e-3
8	10.1	1.1744052e-3
8	10.2	1.1781816e-3
8	10.3	1.181677e-3
8	10.4	1.1848995e-3
8	10.5	1.1878571e-3
8	10.6	1.1905578e-3
8	10.7	1.1930092e-3
8	10.8	1.1952191e-3
8	10.9	1.1971948e-3
8	11.	1.1989438e-3
8	11.1	1.2004731e-3
8	11.2	1.2017899e-3
8	11.3	1.202901e-3
8	11.4	1.2038132e-3
8	11.5	1.2045331e-3
8	11.6	1.205067e-3
8	11.7	1.2054212e-3
8	11.8	1.2056019e-3
8	11.9	1.2056151e-3
8	12.	1.2054665e-3
7	0.1	4.1344533e-7
7	0.2	8.0528261e-7
7	0.3	1.1782427e-6
7	0.4	1.5348217e-6
7	0.5	1.8772925e-6
7	0.6	2.207716e-6
7	0.7	2.5279532e-6
7	0.8	2.8396768e-6
7	0.9	3.1443836e-6
7	1.	3.4434061e-6
7	1.1	3.7379269e-6
7	1.2	4.029001e-6
7	1.3	4.3176088e-6
7	1.4	4.6047769e-6
7	1.5	4.8918181e-6
7	1.6	5.180728e-6
7	1.7	5.4747414e-6
7	1.8	5.7790053e-6
7	1.9	6.1012852e-6
7	2.	6.4526089e-6
7	2.1	6.8477431e-6
7	2.2	7.305456e-6
7	2.3	7.848513e-6
7	2.4	8.5034194e-6
7	2.5	9.2999364e-6
7	2.6	1.0270418e-5
7	2.7	1.1449027e-5
7	2.8	1.2870889e-5
7	2.9	1.4571229e-5
7	3.	1.6584552e-5
7	3.1	1.8943879e-5
7	3.2	2.1680086e-5
7	3.3	2.4821341e-5
7	3.4	2.8392656e-5
7	3.5	3.2415555e-5
7	3.6	3.6907846e-5
7	3.7	4.1883495e-5
7	3.8	4.7352592e-5
7	3.9	5.3321389e-5
7	4.	5.9792409e-5
7	4.1	6.6764605e-5
7	4.2	7.4233567e-5
7	4.3	8.2191755e-5
7	4.4	9.0628754e-5
7	4.5	9.9531555e-5
7	4.6	1.0888483e-4
7	4.7	1.186712e-4
7	4.8	1.2887154e-4
7	4.9	1.3946523e-4
7	5.	1.5043041e-4
7	5.1	1.6174424e-4
7	5.2	1.73383e-4
7	5.3	1.8532279e-4
7	5.4	1.9753901e-4
7	5.5	2.1000699e-4
7	5.6	2.2270208e-4
7	5.7	2.3559989e-4
7	5.8	2.4867592e-4
7	5.9	2.6190645e-4
7	6.	2.7526812e-4
7	6.1	2.8873813e-4
7	6.2	3.0229434e-4
7	6.3	3.1591531e-4
7	6.4	3.2958037e-4
7	6.5	3.4326962e-4
7	6.6	3.5696401e-4
7	6.7	3.7064534e-4
7	6.8	3.8429627e-4
7	6.9	3.9790032e-4
7	7.	4.1144191e-4
7	7.1	4.2490631e-4
7	7.2	4.3827967e-4
7	7.3	4.5154898e-4
7	7.4	4.6470206e-4
7	7.5	4.7772759e-4
7	7.6	4.90615e-4
7	7.7	5.0335454e-4
7	7.8	5.1593719e-4
7	7.9	5.2835466e-4
7	8.	5.4059938e-4
7	8.1	5.5266442e-4
7	8.2	5.6454355e-4
7	8.3	5.7623113e-4
7	8.4	5.8772211e-4
7	8.5	5.9901202e-4
7	8.6	6.1009693e-4
7	8.7	6.2097342e-4
7	8.8	6.3163856e-4
7	8.9	6.4208988e-4
7	9.	6.5232533e-4
7	9.1	6.623433e-4
7	9.2	6.7214254e-4
7	9.3	6.8172218e-4
7	9.4	6.9108169e-4
7	9.5	7.0022086e-4
7	9.6	7.0913977e-4
7	9.7	7.178388e-4
7	9.8	7.2631858e-4
7	9.9	7.345799e-4
7	10.	7.4262401e-4
7	10.1	7.5045213e-4
7	10.2	7.5806577e-4
7	10.3	7.6546663e-4
7	10.4	7.7265647e-4
7	10.5	7.7963736e-4
7	10.6	7.8641139e-4
7	10.7	7.9298081e-4
7	10.8	7.9934798e-4
7	10.9	8.0551538e-4
7	11.	8.1148554e-4
7	11.1	8.1726111e-4
7	11.2	8.228448e-4
7	11.3	8.2823938e-4
7	11.4	8.3344767e-4
7	11.5	8.3847262e-4
7	11.6	8.4331701e-4
7	11.7	8.4798385e-4
7	11.8	8.5247613e-4
7	11.9	8.5679684e-4
7	12.	8.60949e-4
6	0.1	2.2316749e-7
6	0.2	4.346715e-7
6	0.3	6.3598605e-7
6	0.4	8.2845853e-7
6	0.5	1.0133157e-6
6	0.6	1.1916701e-6
6	0.7	1.3645262e-6
6	0.8	1.5327868e-6
6	0.9	1.69726e-6
6	1.	1.8586647e-6
6	1.1	2.017638e-6
6	1.2	2.1747407e-6
6	1.3	2.330464e-6
6	1.4	2.485235e-6
6	1.5	2.6394239e-6
6	1.6	2.7933514e-6
6	1.7	2.9473005e-6
6	1.8	3.1015351e-6
6	1.9	3.256329e-6
6	2.	3.4120131e-6
6	2.1	3.5690344e-6
6	2.2	3.7280412e-6
6	2.3	3.8899784e-6
6	2.4	4.0561963e-6
6	2.5	4.2285623e-6
6	2.6	4.4095686e-6
6	2.7	4.6024265e-6
6	2.8	4.8111414e-6
6	2.9	5.0405629e-6
6	3.	5.2964053e-6
6	3.1	5.5852394e-6
6	3.2	5.9144542e-6
6	3.3	6.2921922e-6
6	3.4	6.7272613e-6
6	3.5	7.2290274e-6
6	3.6	7.8072934e-6
6	3.7	8.4721675e-6
6	3.8	9.2339282e-6
6	3.9	1.0102889e-5
6	4.	1.1089265e-5
6	4.1	1.2203043e-5
6	4.2	1.3453873e-5
6	4.3	1.4850951e-5
6	4.4	1.6402932e-5
6	4.5	1.8117844e-5
6	4.6	2.0003024e-5
6	4.7	2.206506e-5
6	4.8	2.4309749e-5
6	4.9	2.6742071e-5
6	5.	2.9366168e-5
6	5.1	3.2185336e-5
6	5.2	3.520196e-5
6	5.3	3.8417811e-5
6	5.4	4.1833628e-5
6	5.5	4.5449438e-5
6	5.6	4.9264511e-5
6	5.7	5.3277464e-5
6	5.8	5.7486028e-5
6	5.9	6.1887498e-5
6	6.	6.6478505e-5
6	6.1	7.1255124e-5
6	6.2	7.6212927e-5
6	6.3	8.1347023e-5
6	6.4	8.6652106e-5
6	6.5	9.2122501e-5
6	6.6	9.7752203e-5
6	6.7	1.0353492e-4
6	6.8	1.0946413e-4
6	6.9	1.1553308e-4
6	7.	1.2173488e-4
6	7.1	1.2806249e-4
6	7.2	1.3450877e-4
6	7.3	1.4106651e-4
6	7.4	1.4772846e-4
6	7.5	1.5448739e-4
6	7.6	1.6133604e-4
6	7.7	1.6826721e-4
6	7.8	1.7527374e-4
6	7.9	1.8234856e-4
6	8.	1.8948468e-4
6	8.1	1.9667524e-4
6	8.2	2.0391349e-4
6	8.3	2.1119279e-4
6	8.4	2.185067e-4
6	8.5	2.2584887e-4
6	8.6	2.3321317e-4
6	8.7	2.4059361e-4
6	8.8	2.4798438e-4
6	8.9	2.5537984e-4
6	9.	2.6277455e-4
6	9.1	2.7016325e-4
6	9.2	2.7754087e-4
6	9.3	2.8490253e-4
6	9.4	2.9224352e-4
6	9.5	2.9955935e-4
6	9.6	3.0684569e-4
6	9.7	3.1409843e-4
6	9.8	3.2131361e-4
6	9.9	3.2848744e-4
6	10.	3.3561641e-4
6	10.1	3.4269709e-4
6	10.2	3.4972624e-4
6	10.3	3.5670083e-4
6	10.4	3.6361792e-4
6	10.5	3.7047484e-4
6	10.6	3.77269e-4
6	10.7	3.83998e-4
6	10.8	3.9065957e-4
6	10.9	3.9725162e-4
6	11.	4.0377217e-4
6	11.1	4.1021939e-4
6	11.2	4.1659159e-4
6	11.3	4.2288721e-4
6	11.4	4.2910481e-4
6	11.5	4.3524311e-4
6	11.6	4.4130083e-4
6	11.7	4.4727693e-4
6	11.8	4.5317042e-4
6	11.9	4.5898044e-4
6	12.	4.6470621e-4
5	0.1	1.0762321e-7
5	0.2	2.0962167e-7
5	0.3	3.0670624e-7
5	0.4	3.9952668e-7
